render_count,file_size_bytes
8,14382075
12,49101493
6,5605236
8,5709123
6,5861691
12,10459201
8,9161684
8,7509890
8,29291602
12,15745464
6,7114349
12,30593352
8,13130428
6,10075493
8,44773388
8,268098693
12,15834694
12,110948688
6,5020636
12,14649157
8,23625734
8,21121584
8,21679928
6,9062905
12,7611585
12,12347788
12,7940999
8,19356101
8,5392952
8,9035654
6,12136488
6,6961706
8,24919494
8,36371842
6,4499830
8,8827149
6,41663431
6,14404199
6,94037093
12,12020793
8,47767323
8,8444675
8,23435958
6,7669902
8,9653110
12,11863919
12,15745992
6,14585176
6,5130696
12,12094818
12,130823348
12,25021482
6,7398050
8,59017132
8,13180563
8,14799719
12,65096154
12,9444674
6,18464133
6,21151685
6,5752952
8,11356265
8,71553204
12,106829385
12,8307068
8,7586701
6,5679854
12,167346026
8,7608628
12,16174558
8,10132372
6,4094188
12,8386493
6,169510446
6,5801225
12,9100718
8,20097351
8,10161425
8,6184932
12,34597537
8,13707970
12,14973830
6,5561559
6,7559153
12,8000395
12,30332561
6,17291276
8,16763557
6,30899411
8,156354634
12,33052707
12,12803656
6,9609880
6,11356313
8,9753023
12,9409674
8,5150411
8,4823712
12,8619335
12,35262724
12,59815846
6,12091911
8,7717929
12,18522457
8,12427775
6,5014565
12,36191578
12,13995965
6,39037968
6,5591864
6,7094595
12,60356317
12,9300088
8,8005449
6,71098415
6,12209275
6,75477996
6,14082181
6,16292188
6,33271192
12,18933742
6,8296935
6,11027883
8,22383284
6,29614425
6,9569287
8,20625227
12,9788306
6,92389324
6,6927072
6,32820819
12,11223835
8,69226201
6,11753389
6,5524095
6,5075008
6,6398136
12,9431109
12,11341533
12,66079998
6,6277452
6,8124710
6,21840487
6,4776138
12,12171188
12,19634616
12,33285523
12,10844691
6,5626827
8,63553237
6,4940448
8,14498510
12,9657752
8,50008668
8,12357276
8,156065525
12,8863726
6,7164913
6,4861528
6,4791528
8,16491695
8,11557586
12,11762731
8,39747113
12,9551690
12,12264153
6,4834372
12,9063908
6,6704869
6,35885566
8,93112298
12,57094272
12,10231297
6,26838240
8,10163670
12,7593943
6,71591435
12,17355822
6,7832755
8,54989102
8,5070581
6,68073498
6,14109198
12,8620564
8,49197628
12,526992059
8,14226834
12,7689661
6,6658901
12,23422977
6,7217457
6,5255990
6,21029002
6,248782949
12,39514371
8,20637890
12,7661584
12,122568914
8,8713561
8,11504686
6,4729012
12,9183426
8,27761522
8,9425500
8,11208141
8,329302988
6,5885661
6,9368190
6,14885268
6,7260502
8,25222160
6,8240368
6,17819779
6,27833880
8,51127575
8,11536789
6,211520310
6,105966728
6,9198386
8,28441895
6,4633396
8,12799829
12,64950042
8,14001133
8,23214987
6,51189044
12,16102099
12,11943817
8,13660340
8,5514032
12,42769003
12,12232364
12,10155917
12,15393030
6,7876094
6,8029871
8,10760738
12,7911536
12,30112455
8,6386937
8,13259797
6,31555772
6,6924148
12,138883225
6,98071084
8,33114851
12,9578349
6,25536104
8,9666088
12,36968728
12,11476029
8,29653710
12,39504901
8,54793818
6,5009066
6,11395299
12,27709268
12,8838244
6,21224240
12,10361027
6,103739739
6,15620720
12,8655364
12,12705801
8,49399228
6,4890047
6,8058768
6,5129817
8,14583978
8,189595169
12,7434028
8,9481214
8,10501092
12,28450973
6,9158509
12,12772927
12,8722676
6,36234248
12,9004334
12,13738777
8,71877445
6,4127946
6,12871133
6,9322518
6,11566114
6,11411655
6,93085209
8,86846756
8,8933921
12,13795279
8,8030476
6,11188223
8,6867562
6,11335231
12,14027455
6,16453905
8,15907548
8,10960072
6,8903188
12,9129254
12,8743250
12,8288445
8,6251766
8,7969288
6,165043447
8,13315941
6,86594846
12,39652876
8,131094657
12,10213957
6,360736757
6,232079270
8,15301779
8,14161081
8,162626921
6,4381825
8,11206933
6,20408525
12,10670394
8,16016645
12,9947531
6,11337518
8,19400989
6,11550145
8,10406315
8,28205403
12,8939258
8,8226234
6,17290413
12,13304067
12,16138718
12,13162217
8,86413442
6,11989605
8,121313990
12,55536983
6,16844144
12,7606183
6,5758355
6,106870901
12,24069194
12,15931640
6,22006964
12,32760910
6,5653506
6,80113336
6,321812358
6,64005766
6,4037082
12,23164131
6,29468743
8,47042914
12,70801111
12,47066406
12,14601359
8,28857472
12,26100700
6,7228658
6,12268061
12,118698230
6,9566826
6,96660613
12,9281843
8,6039231
12,49980543
12,11817953
12,28933781
8,54978253
12,39705113
12,15248101
6,7219633
8,11140846
6,7532014
8,6883345
8,25861339
6,6800457
8,70036401
8,12080890
6,153460322
6,6562745
6,37947195
12,56933346
8,22855930
6,20882271
6,12742298
6,13128554
8,9982220
12,10101499
8,9564368
12,71376890
6,6175898
12,20318927
8,9521099
6,6939310
8,12145154
6,6547861
8,8251854
6,6553590
6,9665571
8,24408421
8,6999166
8,28410649
6,6990947
6,523257062
6,6897804
8,34049300
12,9124332
12,15956943
12,11058849
6,5897102
12,8608499
8,21845127
6,12253387
6,4208488
8,6535392
8,77141388
8,7543420
6,23140769
12,10002342
8,15409486
6,5364590
8,25431218
6,7037289
6,70826108
12,8532677
6,12244418
12,34648034
6,16791212
8,12709568
8,7177590
6,37282275
12,14888020
6,8228424
6,31454019
12,8208544
12,18833625
8,13448435
8,58647979
6,75017984
12,9923811
12,10473616
6,5371692
12,14433627
6,15794856
6,18438964
6,51666075
8,7701675
6,5338880
8,23251290
12,8119200
12,16686994
6,7107516
6,12259602
6,32738998
12,15137511
6,12825091
12,7382046
6,12164006
12,8073249
6,5203252
12,14399131
6,111307915
8,209295169
8,8311545
6,53613813
12,8623470
6,192064051
12,9731956
6,71824507
12,75726593
8,6018541
8,6254628
6,10077673
8,33842483
12,13217527
6,6053642
6,9368203
6,14059695
6,8841666
6,20595182
12,13116761
8,6173719
8,12347114
12,245016811
12,23918032
12,10340893
6,49792532
12,39073439
12,8746618
12,18361357
8,11232059
12,51369997
12,45473061
12,12148829
12,7055702
6,6243157
6,28193149
12,10231951
6,20550452
12,15923920
6,18827797
6,4617361
8,5465821
6,5307205
8,137788501
12,9358745
8,130698099
8,21132039
12,11992206
8,6870709
12,7281917
12,7409941
6,26183320
6,6561879
8,15161053
12,14927213
8,10924255
8,42871240
8,126379228
6,5200074
12,11822852
6,49600276
8,5110819
8,26287931
8,33965650
8,6707615
8,8192743
12,7666285
12,30314012
8,26802605
6,6543210
8,11440545
6,75360687
6,10046710
12,35901052
6,4390320
12,792060508
8,23906884
6,4633947
6,5948327
6,5338619
8,7295510
6,10365325
6,173665291
12,8025544
6,6545463
12,53959809
6,23958865
6,22117095
6,6016452
12,8309289
12,24287313
12,11571340
6,8156485
8,10300894
6,15800224
6,55489304
8,34198388
12,8406701
6,38307759
6,9817134
12,11875808
12,21890606
8,6221997
12,8325789
8,19931028
12,16920407
6,11065972
8,14645673
8,13467213
6,8935781
8,9175012
6,117336023
6,29118867
8,38836024
6,13475664
12,59489907
12,11964735
6,18866579
8,7462374
12,9806211
12,7841754
6,10169807
8,5292329
8,233580102
12,540831845
6,5844454
12,87140831
6,8151073
12,23099850
8,12190927
12,11440869
8,9413078
8,8173785
12,15883159
8,21774477
12,14675738
8,6757281
8,13339362
8,7314813
12,7715429
8,58978799
12,11726855
8,30419314
6,29446235
8,7633789
8,18491397
6,19346113
6,4735271
8,10255300
8,23135439
6,7916601
8,27020995
12,163233027
8,18115507
8,79697064
6,7949268
6,9644557
8,6569739
8,9753447
6,52328560
8,17511878
6,6902526
12,27700533
12,76572434
12,9182656
12,34037005
6,11313081
8,8988069
12,11312984
6,6532584
12,14573881
12,10554244
12,219590406
12,35029426
6,20465171
6,188114602
6,6249458
8,20169257
6,7287543
6,4264708
6,14362137
12,17660454
12,41016557
12,9949945
8,14579789
8,22402370
8,6357314
12,11499284
12,80279244
8,13175652
6,7104673
8,96673732
6,3853731
8,10235641
6,6171463
6,7590160
12,10321020
6,98989611
8,9725061
12,12365722
8,6243149
8,469583010
6,21849114
12,12887939
8,24735067
12,7959787
6,5658406
6,10084836
8,139475562
8,88847977
6,9399623
12,10792900
12,18301954
6,42943822
8,7366709
6,5232981
6,47286300
6,7894359
12,10173614
6,120349283
6,15568057
6,8931535
6,98429640
6,9979254
6,31187538
12,28373639
6,4851789
8,44412718
8,13986482
6,8482999
8,9975091
12,19904788
8,13529543
8,24740840
12,8103412
12,115523466
12,13461844
6,5757487
12,117504625
12,139893374
6,8729714
12,19503968
6,8688327
8,13927774
8,5871928
8,12434621
8,222268921
12,84819982
8,9776441
12,29428320
12,16840587
6,131962950
8,51533544
6,15537892
8,28886178
12,25611376
8,9938122
6,6435173
12,10507505
6,153334301
6,10064586
6,7759424
8,10801786
8,9514194
12,59843787
6,385026606
8,15932228
8,6858979
12,9112368
8,85961201
12,351857596
12,7788780
12,10465679
8,10530959
12,6605301
8,9566013
6,47069492
8,33870463
8,23209513
6,5685311
6,6713514
6,18550448
8,48029281
12,101503129
12,142695892
6,5650118
8,141746332
12,9742753
6,24316023
12,34210749
8,159869489
12,39742973
8,23139227
6,4631825
12,9640815
6,11039945
6,8542508
8,5969266
12,18652116
12,40546516
8,10997195
6,8181086
8,7270661
12,17570202
6,5639145
6,6807546
6,9730440
12,31540142
12,16493829
8,6303168
8,28311949
6,9728618
8,10492886
6,4785838
6,75982923
8,9298763
6,23979811
6,4768266
8,6594680
6,148287250
6,5980440
6,270483849
6,5158899
8,11486654
6,56045622
12,22516343
6,8032548
8,45707901
6,8134942
6,8229854
6,10536615
6,34847994
8,75818596
12,8404768
6,38614911
12,12260974
6,19148439
6,49015578
12,382068347
8,9350930
12,20819478
6,6035959
12,10246807
12,19806324
12,9057660
6,92253532
12,149604047
8,6857595
12,39475118
6,4639630
8,8693792
12,12324112
6,3803608
6,10378493
6,4733372
12,24314889
6,15355187
12,9768037
6,7093134
12,40686981
8,17829158
6,23267762
12,8337736
12,8006152
8,25739638
6,55680397
8,6942490
6,12294304
8,14308189
12,16423458
12,9639215
12,10121726
6,8864928
12,25876832
6,14481557
8,9892815
6,6618727
6,10102861
8,12101258
6,131582410
12,8475900
6,11091456
6,8084410
8,19114061
8,30081961
6,153630027
12,7983200
12,16960107
6,5526833
8,19132153
12,12817214
6,54938851
6,8627062
8,116442009
6,16663873
12,8916627
6,23349224
6,6217699
8,9210219
8,29287486
6,33901933
12,14822251
12,10030697
12,8393071
6,34064467
6,5297418
8,7929346
6,7277218
12,31293763
8,6508562
8,13273783
12,16085284
8,9805827
12,10125290
6,7276687
12,32681858
8,6101252
12,18053347
6,10850876
12,7971168
8,66886950
6,7118646
8,24442598
6,34086269
6,6892918
6,15673670
12,15090480
6,11772595
12,10293570
8,88667500
6,9783146
8,42353596
6,5170308
12,14470228
12,7622228
8,5503791
6,25511165
6,5173684
6,54604251
6,10730989
6,5593359
12,29502079
8,12603059
6,138000074
6,13031159
12,377964194
8,13271800
6,4565778
6,17659571
12,52385283
6,5881889
6,4684877
8,6779720
12,11162988
8,10586824
12,12728557
12,63484637
8,25012796
12,88484679
6,4981366
8,44781911
6,6117676
6,5622682
12,9645672
6,11261693
6,14703454
6,7777178
8,9094443
8,10684717
6,5652115
12,12781040
6,8955542
12,11840937
6,4596423
8,66820190
12,19278182
6,10474615
6,20324601
12,8896065
6,7753079
6,5845139
12,7395901
8,14153672
12,88264492
8,9288358
8,45375198
8,4977204
12,8584460
6,5675590
6,11692627
12,7429106
8,10189611
12,18002122
6,6106846
12,23949533
6,50492578
6,7038983
12,14158861
6,5713067
6,81547721
6,18607515
8,26237445
8,37153567
6,13310995
6,7137585
6,8269679
8,9222423
6,28095728
6,11740447
12,70920232
12,22477401
6,7398393
6,8574869
12,8051099
8,14601270
8,30099475
12,7780954
6,54375697
12,13228694
12,140723181
8,10743260
12,6499534
8,282719039
8,9604741
6,7330466
6,7876198
12,16797381
6,12124903
6,7448177
8,9379927
12,9537320
12,26962240
6,53447111
12,20569144
12,13208659
6,120657117
8,12666400
12,41238443
6,6239713
8,24391475
8,193905440
12,44910812
12,53669655
6,5565807
12,13438917
12,13338263
8,26251107
8,11300912
6,7687424
12,30152666
6,146042186
8,5443062
6,5267894
6,9114254
12,13039885
12,7925111
12,38530898
12,17909065
8,13114774
12,161889052
6,9254586
12,8489707
12,10979652
8,26923376
8,23202645
12,9215533
6,230187769
12,8037137
8,11674948
6,21362315
12,16434892
8,8557391
12,10517580
8,13034948
8,23008383
8,22342974
8,9807700
8,6746563
6,42245632
6,8596339
8,37055870
6,30750144
6,9793299
12,40743090
12,9108101
8,7340750
12,49129848
8,12877592
8,5557178
12,23112151
6,17078993
6,4165596
12,67388644
8,257638015
12,19370529
12,41042941
6,31498972
6,9608342
8,7253217
12,9565547
12,40602191
6,12459980
8,39797269
12,17734495
8,7336631
6,271655515
6,5031479
6,17424798
12,40312726
8,10941170
8,5708688
8,7004253
12,8862457
8,14274071
6,14763823
12,14248876
8,54673365
6,7060588
8,9677263
12,10351375
12,16790049
12,10130606
12,11563375
12,12429133
12,252239938
6,26909728
6,129940616
12,7384902
6,11324305
8,107502261
8,15801162
8,11786230
8,19169600
12,7654383
12,178179435
8,9805608
6,4788232
6,15297149
6,18310222
6,28642207
6,10127414
8,20209693
6,5361916
8,64114439
6,5345166
12,9907069
6,9010574
6,5032456
12,14676828
6,8854904
6,5657822
12,13158009
6,3966464
12,11477420
8,9584321
8,5539249
12,15988679
12,10313875
6,59627538
6,32407770
8,22575150
6,4962781
6,32581147
12,41853821
8,8225675
6,10844264
12,64732574
12,20899243
6,36423582
12,77691753
6,18073166
6,89080089
12,70251858
8,49315763
8,6479474
12,11304278
12,14409409
8,5995408
8,8435265
12,16482394
6,104364640
12,12014601
12,12417116
6,11808505
6,5602697
12,80013127
6,6327047
6,32374814
6,22944509
12,14826684
8,6806170
6,5176514
8,14581691
6,87614822
6,6906613
6,37144373
8,37921557
6,4989204
12,11141677
12,7834901
8,8615744
6,10457070
12,7132196
8,8374316
8,6669208
8,19331469
6,3971344
8,12020661
8,8910899
12,17248057
6,31008197
12,191307601
6,46585440
6,4373439
12,11580255
12,31099510
12,14743275
12,8036764
6,5733503
8,310352763
6,18518568
8,29994729
8,46137375
6,5964620
6,20691330
8,5471606
6,6984827
6,39017699
8,27086310
8,5488110
8,10789451
12,10962869
8,41629820
12,12756326
6,9892834
12,33409981
6,5126903
6,387486276
6,37631751
8,27658343
12,250692848
12,8986416
6,4353014
12,9957702
12,65658178
12,32303427
6,5671300
8,11012901
6,4127000
6,80287274
6,7919315
8,7196241
12,11728598
6,5197169
12,49105049
6,5091047
6,13536854
6,147400694
8,28497941
12,9618044
12,8276944
12,154713027
6,5982264
12,37309046
12,20456631
6,25712296
8,17148868
8,9281313
8,70700614
6,9393167
6,40359200
8,17044712
12,8665273
6,58384173
12,13539663
8,8046023
8,47444937
12,28169342
6,7474018
6,5039126
12,94904063
6,26125968
8,12343027
6,8207173
12,8473989
6,4630620
8,44297895
12,9465069
12,76904106
6,6368744
12,7802967
6,8423201
6,6914810
6,7363810
12,11237756
6,4498304
8,13398288
6,160305494
12,13976711
12,11123138
12,19946570
12,14223205
6,59825361
12,58946444
12,11133529
8,10542035
8,5982099
6,5295230
12,14112910
12,9188946
12,7493447
8,355010901
6,7650987
6,6853871
8,8897015
8,30846996
8,87523840
8,12498732
12,18179436
8,30162803
12,10652555
6,8574733
6,7830549
8,132722623
6,7981516
8,5397379
8,9787552
12,9757817
12,8091193
8,7323508
6,5254799
6,157928042
8,8107866
8,25197632
8,125117743
6,4779360
6,4385545
12,40039352
12,1385625421
8,10128202
6,13808063
6,5011265
6,8061781
8,305023225
12,11656851
8,43461128
12,16171700
8,6164016
8,18147588
8,128029478
8,11859180
6,20143389
6,5965959
6,22815952
8,5340979
6,36844761
8,77672746
6,15032952
6,23437651
6,149480254
6,11522712
6,7463119
8,9748214
8,54372300
12,8950210
8,18075710
8,30253213
6,9490320
8,6365424
12,21524757
8,8347344
12,10628900
6,11537623
6,10071775
6,5934950
8,19603622
8,6638021
6,4059082
12,8411592
6,6132340
6,86687320
12,15931998
8,31979517
6,11199278
6,30041995
8,8707138
6,8844902
12,62465109
6,258930932
8,7377420
12,13207738
12,32532806
6,4372860
6,6954901
8,68748192
6,18421231
12,541263853
6,4834124
8,5422014
8,5773945
12,10908034
6,7373814
6,6260360
12,8750551
12,11602478
6,8061950
12,8641626
6,5577105
8,8484849
6,17288091
8,18089815
6,5454938
8,5897275
8,8009941
12,15836313
6,53041545
8,45385519
12,16978832
8,5759392
12,8078831
6,6122396
8,259240605
6,62542723
12,12027871
6,33223496
8,9448253
6,13061854
8,25657082
8,17819014
12,54767628
8,337671565
6,10364358
6,87206295
6,9825537
6,74866812
6,98434679
6,17635548
8,6856072
12,123631795
8,6487327
8,22423522
6,47607533
12,26244311
8,12142450
6,9386210
12,75517387
8,22318030
6,5122605
8,33815778
8,5576807
8,8517990
6,15310020
12,19148922
6,4391556
8,351141616
12,49914953
12,12678707
8,7156308
12,15354985
8,8311538
8,6540159
8,61473232
6,10339221
8,8928728
8,7120418
12,12339174
12,27180573
12,8413404
6,10768168
8,10996038
8,34871437
8,12537323
12,11693302
8,6732513
12,12876545
12,127759002
8,111310974
6,23578376
12,11977319
12,9314526
8,142399375
6,5267630
6,7266820
8,30783561
8,9523381
8,18509396
6,7461782
6,7015605
8,6312036
12,11351067
8,29591260
12,10753487
8,29625352
8,24900688
12,7804832
6,6277403
6,5565127
12,7915682
12,16288191
8,132743185
8,349112800
6,84910949
12,113473016
12,21155319
8,55590405
6,21318460
8,69267886
8,37672774
6,11469880
8,6297645
12,13826736
12,17004012
6,22120511
12,10258642
6,6203362
12,21499085
12,12864014
12,8259118
6,600384034
8,61406743
12,9410426
6,151817563
8,11566392
12,8262265
12,7557001
6,20956907
6,16493607
8,8508128
6,58142310
8,12488671
6,5177029
8,5883512
6,9094741
12,7627300
12,22215266
8,6557438
8,9698952
6,41340620
12,80854812
6,10316243
6,18760050
8,5292336
8,13287589
8,43008626
6,26861765
12,10159322
6,5566143
6,24537290
6,21300323
8,5588349
12,8960448
6,24091175
6,8449395
6,166766579
8,137953967
12,551372624
12,8545453
6,10042195
12,89189807
8,19670009
12,15335518
12,7905001
8,167387185
8,98081484
6,9115811
6,66917882
12,15842740
6,28703550
12,13695626
6,17671627
8,5515159
8,66905397
12,26449920
6,5132859
6,143471083
8,7365718
6,9314334
8,6342783
8,82067432
8,19521354
12,21792320
8,103105429
6,25786785
12,27809097
12,7784454
6,4742725
12,17036648
12,10065494
8,21034022
12,12470289
8,5841963
12,7240381
8,17709576
12,36170943
6,40661673
12,8852298
8,24808401
8,9580981
8,414682124
8,6325730
12,9432457
12,13377287
12,8820916
8,5402809
6,11936167
12,10310442
8,8982446
8,18962525
6,19246283
6,11032246
12,9188051
8,8300250
6,100002785
6,8218611
8,9628470
12,10487805
6,4962731
8,412755037
12,8505335
6,22732090
12,9602187
6,178663895
8,9242057
12,53306041
6,8242901
8,7034243
12,18115231
6,5573406
6,4714030
8,14080169
6,6527086
8,53606336
6,4969843
6,5497131
12,22135893
12,58119052
8,54254778
6,12411041
6,7005691
6,25550810
12,58006764
6,10305051
8,8319549
12,11640290
8,10333529
8,9382484
12,12929965
12,48693955
12,17678389
12,10879588
12,75929978
12,8094922
12,8187220
12,15439932
6,19481568
6,92858950
8,12793280
8,198472471
12,32145443
12,24415145
6,5932648
8,16067171
12,15643145
12,25277022
6,44334214
12,9905971
12,7246491
12,25434854
6,11789225
6,19570440
12,49526540
6,8131840
6,4766601
8,8528977
12,17720703
12,61051274
6,49753146
12,11269317
6,9558019
6,40825621
6,18269582
12,11391274
6,18486493
8,53633300
6,12652800
12,14891364
6,21052426
6,17627027
8,31168962
6,14386810
8,121910250
8,12940983
6,7243552
12,23297075
8,8334111
12,47649624
12,12962008
12,25103203
8,8690270
6,395145856
8,6856451
6,27270041
8,40488046
6,5289711
6,12255276
8,263363398
6,6684653
6,8338897
12,11464083
6,8210957
8,6241265
12,8177031
6,19510550
8,11054888
8,7806257
6,4438674
6,183917755
6,6101280
6,9142351
12,16127263
12,1364250133
8,10176154
8,5091967
8,10641554
12,13613986
12,8873449
6,15028860
12,13195700
8,6169906
8,21701658
12,7616500
6,129208089
12,13826084
12,22009925
8,5961049
8,10733296
8,163844676
6,31500286
8,337666381
6,14696844
6,10300268
8,14158775
6,6333619
6,9880795
6,43784792
6,44511163
6,8146623
6,18123136
12,18302541
6,8794142
12,11186879
12,7488349
12,12703390
6,46302250
8,304664626
8,7588590
6,26516523
6,19609469
12,9297155
8,24583626
6,7320525
6,9932438
12,21622376
12,13549253
12,7654968
12,27534160
6,16602658
12,52954755
8,6422834
12,134908692
