prompt_length,file_size_bytes
464,11108494
368,19243157
559,8180626
541,7861368
277,8456420
679,17163565
643,28588472
437,12757703
879,9093167
529,11486996
384,12244515
362,49725890
429,8024745
298,34049811
289,33049394
328,18317453
721,5718413
305,11940001
429,20458890
302,215309026
781,6691210
419,20903485
610,24584018
546,6758378
797,25228416
459,11674761
984,15271290
371,6594099
717,41628321
323,5939117
295,62347014
462,18330481
527,14069624
302,8994256
623,28461534
481,7541596
318,22183462
372,14690868
479,22981518
781,7876604
478,15640257
484,6427091
440,5836794
433,16575538
351,14620066
713,23784578
393,138081888
279,10449491
435,24251646
479,47254504
420,133341997
407,9562301
826,88140217
545,10165456
319,11068420
391,29725845
619,4680988
351,76889483
415,5532029
700,36178504
349,4746973
368,9053539
603,30159364
560,26122023
426,6708956
441,17839801
361,6833294
495,6143839
300,33618607
744,7048228
1126,64326817
342,5009565
581,8284952
519,181777991
468,6244008
298,10385000
442,10923982
308,7215050
524,9459920
398,9709747
390,7532153
679,6910654
370,6260227
426,14522463
524,17258002
732,14315947
308,8424821
477,23839903
697,5671109
544,17177950
267,14161979
326,57393816
429,32062246
963,67211963
593,11338136
393,8312033
588,5920219
392,11547891
369,7034696
405,70189882
630,11821194
364,66725905
907,58707742
329,72168340
456,4153322
791,7245763
626,14469304
447,14811086
466,110356305
515,11258913
441,7335835
386,10079949
365,85674387
489,51961254
446,10951588
446,23377022
284,5304620
1522,11332998
624,20143431
616,13876451
578,125204115
379,16723972
644,78004907
343,12317350
574,7814432
440,12171793
402,37172344
320,102523008
334,5190941
363,132690890
317,5447730
544,13386418
487,8148615
303,10429019
665,6570573
424,31256841
340,30763373
354,27261500
464,41965890
732,15037171
475,7154759
389,105900827
396,14729759
307,7427776
571,10413278
449,6291693
596,112524748
779,68513343
320,17079439
388,21743854
451,7090668
477,180278499
326,15648115
413,8909306
457,8344985
453,4189886
485,25196320
538,4777079
385,38852590
312,6026398
280,6999388
478,52459538
625,89859876
374,5806684
951,48056484
546,22685579
672,214078206
324,13509305
482,6147421
306,23443725
487,10714244
392,76633878
358,21238647
333,17348521
528,17666741
623,7191823
790,121154853
284,198538144
1059,41402702
943,5648377
314,8878459
485,50326452
394,6538780
274,296704497
308,10863740
249,6328016
362,11927328
444,110037915
371,4056987
317,55698784
550,31622098
516,13769026
703,34512553
341,6397250
432,11615795
307,7774540
356,110155616
1462,7179520
289,19749042
334,4100732
528,163789264
566,5049162
779,4694639
1191,17413261
814,9795942
468,27383978
452,17485480
528,11382867
492,406571053
663,5976034
321,28579354
496,30532235
247,15329403
524,8674126
218,11770819
444,23856531
385,28285910
413,9279552
832,7033937
337,12062788
362,116767611
352,197845785
430,8532899
471,519265575
544,5481196
404,23082901
781,11412242
428,11569493
569,8357143
655,8651201
405,14266534
450,7536098
377,102079319
422,94401084
413,9664884
457,13783732
276,43391722
300,31199774
434,4425337
397,19504203
530,44092293
383,10285420
425,6425707
537,6703184
777,8499917
482,13623309
431,13302349
347,9059032
451,17978879
550,105643741
473,82906852
368,5463876
292,32194902
178,8574222
465,14597585
637,8995385
319,29646816
560,8100086
351,46244456
403,9033002
919,5663713
262,4913626
614,5097018
1022,5354568
637,29096769
401,51709841
540,8464315
410,69103180
504,119255809
367,65987739
606,8432371
403,7001538
372,67761574
498,10268607
495,82235126
595,24639066
597,26340493
316,11608917
765,168750270
261,10528638
489,99873319
460,24315850
445,264184800
333,14654353
481,6570552
417,30843552
286,7801038
388,13859417
581,10590718
375,23372264
522,9688860
427,10583415
674,31554363
369,18035033
442,28325267
713,5636995
492,9421186
515,21430841
459,9719285
347,8372928
356,14113460
335,11344340
418,7907977
330,124440441
305,7513537
504,89369743
603,10591847
715,40647622
276,10482682
280,8831682
367,38681360
567,33050448
493,4248508
554,21517398
816,14510519
300,7877414
837,49500751
430,719393008
244,94021274
271,8350584
375,33649104
396,228227940
321,5554938
520,4795107
617,138009481
434,14750545
699,7379010
398,220746332
397,15016118
446,17289623
380,191199090
455,10085499
345,15612598
449,9145166
925,7775221
372,43263956
546,74310460
515,10751299
593,31422571
383,6496771
441,11645763
209,6176845
768,10768590
312,30314277
382,7135862
301,10785817
718,11149644
368,93403274
440,445006363
456,29555228
194,7212178
293,8135361
841,11569852
391,59374845
481,8817440
609,76219691
633,41903699
449,26790911
673,6107211
364,7907968
567,9220188
233,5338310
494,8252823
377,16193809
369,10906138
325,13482098
377,16190806
618,120940389
436,12940880
825,12172265
835,6334250
412,209792394
367,16183858
561,12162307
441,14773174
525,5782483
321,8186864
503,6452271
482,12022847
462,98135083
393,38648656
327,10404811
536,31959765
392,169423476
211,17294514
351,42027832
322,73651199
454,11419790
287,12987763
267,1264830286
494,86614094
597,16727644
459,8648290
538,140511705
337,11758243
284,10319717
393,11426670
291,19304582
396,21496403
476,165587324
602,136690524
277,74804511
545,6406395
670,32246322
336,9147136
476,115678296
285,12195575
261,35201938
317,21293101
450,7512036
239,19405738
410,24724068
249,10967441
706,103577046
356,124192174
448,27659426
426,11041802
395,85273034
348,9849239
351,18722589
684,15182032
500,13593459
415,7619476
764,16507866
465,10093340
317,10925481
424,66116519
326,12445806
295,70794831
442,45274354
807,17933085
376,5721731
554,5014535
632,14239006
442,8057213
444,21808917
529,113687937
637,31462809
534,301412870
527,18735921
429,4057791
605,8306497
495,9256740
416,9435333
717,11198614
437,36322709
526,21279932
182,14800189
414,43521443
635,127500265
440,5903022
489,5085180
273,27332494
472,98258666
808,6277650
465,9003310
416,4670744
931,8922606
313,9325390
459,12707282
295,9954174
483,70462451
543,10760602
579,16354942
505,15424115
453,10065865
369,20246599
495,11824946
626,449992450
494,12615301
369,14919237
380,4912853
269,42343820
1093,205425610
505,87199782
617,33448816
233,61267062
627,41314769
272,93239255
392,5758324
493,8865656
457,84321054
814,5124484
441,8289907
370,9578294
513,75625838
518,5411316
290,35267382
470,29624358
410,23903543
474,12237907
306,82887426
321,8024506
550,7072170
507,16973043
403,7399768
252,51518514
455,159505469
755,6871821
729,102576880
295,7162633
450,382616474
464,31838426
412,30710078
223,4798978
474,5793565
494,43863836
272,9122629
373,191357243
577,9027396
381,18300995
345,9885652
358,6359598
417,24225874
661,127577115
721,5416818
477,7481117
438,72012239
356,6688097
514,19305243
409,12510405
469,6922748
538,33550689
439,4138926
544,103997538
527,13664271
353,8199090
280,415611907
464,11824811
333,8098923
561,30986673
482,34687445
282,6991380
626,8574781
555,42417621
446,12903639
339,24285873
322,6533469
631,10012738
720,24309781
273,73743326
625,18471115
324,28137405
383,11401792
453,21402830
351,4883355
736,23387117
347,12503324
734,78764454
293,36704167
306,11850737
376,653436259
470,9111879
474,4768668
382,7744914
620,17457538
613,8460188
563,168399975
350,6885629
373,6436573
348,4426364
565,23049303
379,5352953
496,12343230
916,105909185
310,15007536
362,6287888
486,14127056
408,9033508
482,6932908
643,25503623
524,12056580
697,10761158
357,54246490
442,10077841
393,16740080
506,33110640
493,20792021
420,5947537
361,11432028
532,53965385
393,116526195
395,68324429
659,7626172
489,184593397
408,8984154
538,7116115
344,8143512
489,32162709
594,12272904
363,11130636
269,11976455
949,5452135
433,13350893
399,37220678
328,10348225
360,22214907
226,18825522
353,19762375
564,7040501
380,21667297
266,6765222
473,37425505
484,11487433
638,17562129
352,9310458
342,77770416
393,21155107
457,39541960
411,10322495
310,632659809
421,7037423
392,22384574
866,6469916
598,5757509
795,7663348
640,9231826
529,15112393
658,10435599
450,6934647
694,12268204
522,162490012
317,54723586
644,5676581
375,12452851
510,19908496
670,19126093
336,29143014
281,10339953
300,75397435
492,16184082
410,5243612
467,14803899
334,341761478
362,6061409
477,30601563
328,104057232
427,6097200
772,45824642
361,9305879
613,14885851
328,109372627
367,9983867
461,9722479
422,8294958
990,59431924
343,34207753
285,8258302
400,11331678
597,5970536
495,181876803
698,8624620
742,6070968
472,7370378
605,35109020
537,11348212
430,11195339
404,17515989
756,8284261
398,8694060
374,502968240
363,5157085
355,19174905
743,5985163
524,8830022
722,10329857
455,11282863
737,28978080
518,38202837
329,4442415
474,8458112
522,7024893
333,3828590
459,68835935
579,17631988
356,4196522
391,9544154
363,103828079
376,10203230
465,5191922
354,33637009
258,52620541
433,46488261
508,678649229
471,49441652
254,7865359
712,5144566
458,184104916
317,61658050
461,9561929
349,9341231
397,9324530
606,30331485
446,16587862
482,484110024
493,25162003
588,23047006
541,46552510
392,143923751
422,6663516
370,14679382
320,5604701
510,112079315
426,129994024
517,74828701
479,7417051
638,7690019
560,13829951
243,27519596
408,9059060
340,22942385
403,15357348
545,7839096
314,7712875
308,41053784
307,7262474
930,5195697
669,31003308
390,12118480
380,10789156
366,12485717
433,18203824
344,133180667
227,17216956
450,8256604
402,65814047
326,67755675
341,5106643
295,25552632
310,203108110
386,6315605
318,9784056
537,6643290
612,68265189
328,16725936
541,8341445
654,3897983
614,53744781
364,6195231
671,9326631
430,11188546
430,104476102
344,5452209
408,22916680
369,19036578
342,9955029
390,9509219
388,5142497
577,9569644
606,6086601
379,62906501
279,20191966
852,11262690
325,55900699
708,23660717
589,23451805
888,13108437
288,37548506
903,10986100
644,9800140
491,11397424
873,24535471
506,71294893
455,320708138
404,32659727
411,4111301
748,11526840
813,103496648
374,11017822
678,40082640
451,9803474
554,574357691
250,3644847
365,11797260
238,30198038
498,21065428
410,8677261
435,19245647
456,6448255
350,8779578
241,205132999
692,6668054
512,12548107
379,6249197
353,17799356
977,6824990
360,10590667
474,12344127
420,23295944
407,6162446
798,11583713
622,13202633
299,7777735
331,15695121
660,32533171
535,13988009
629,61222889
614,8839660
482,13999586
631,9698127
294,6236353
413,1234519328
534,10685143
229,31769236
482,23995941
345,5483246
586,6951984
558,4412416
406,94031403
432,297999686
357,11931037
354,21098816
334,68528154
284,9106525
461,43323320
465,11220530
343,8620837
546,20107299
337,13613556
494,6822030
383,9291570
380,17595401
521,33416918
300,7977316
343,4969244
419,6759003
551,8734108
442,12068032
307,10192965
482,6322262
368,11444235
448,6628410
576,35616980
382,8101727
376,53849420
874,22484824
340,75564209
635,38561533
301,15517572
499,9586335
438,29684591
362,10440453
221,17574790
433,10057477
756,5515122
679,10870854
349,9864515
663,57965829
352,103910191
890,84337351
395,32821740
359,234083245
284,7731221
708,36275136
339,24354344
487,9676776
455,12986575
393,41050199
776,59088028
635,13855595
336,46502770
437,21000521
439,12968742
403,71980230
355,112924665
342,11205304
572,43126371
455,6235129
306,8288013
683,12271403
273,8776437
749,11730358
417,7078230
319,14887980
441,7976514
321,132757652
339,209831911
503,60753213
352,48146475
259,91785910
504,16826084
486,16952070
276,22572525
343,51868106
309,244259372
501,5799163
473,5753779
349,6657711
510,11478817
868,27167085
562,21344896
251,5123834
412,44732036
376,112622704
363,13203770
542,152145289
267,70589290
609,8144455
577,13007071
565,19238663
455,9572083
444,11054293
448,21531508
375,584213623
459,20025002
369,47999110
197,62066385
504,8740091
582,15906417
343,49878618
485,24115713
275,80250104
737,227225328
240,52574048
397,12904957
437,8337859
337,20410584
430,14158243
284,11180862
249,13824958
620,163135788
475,8175691
367,7717051
409,15887046
615,11170289
364,33295616
402,60385649
711,7904538
563,16918227
521,8591009
417,399135553
419,14016456
370,260864723
807,5406911
401,12792452
415,61820617
439,7009695
436,7625996
405,273570584
459,19022579
305,86124053
464,5876863
474,5810391
557,7711556
385,43403719
277,15808778
641,15285292
749,7430497
321,34801084
365,12660480
348,168029610
566,12753515
430,10450041
395,289666178
244,23260490
506,38807697
261,24662885
402,6492292
354,108826691
632,8283582
616,16635157
540,30610869
326,18757609
518,10031109
700,9943566
428,9505761
348,8193126
649,12781871
292,22815727
367,6383903
396,15673164
585,5839055
573,6743355
555,10178907
527,7823650
802,85369113
704,10528966
282,13673575
738,29586735
357,26059610
974,24116816
676,9359195
479,25634716
297,11513748
970,22194224
339,7164239
546,40367019
763,7527622
424,50970343
577,89152562
453,40136671
338,45659871
386,12163623
452,9915375
383,132112342
670,4512182
658,128646493
663,5193605
1126,13159220
410,22855977
470,13541435
364,14369267
323,5945913
498,14013291
367,8018350
790,9973460
305,11155364
346,11444903
377,22875243
312,14368325
435,14382075
431,49101493
1028,5605236
385,5709123
500,5861691
325,10459201
407,9161684
467,7509890
427,29291602
493,15745464
544,7114349
577,30593352
659,13130428
564,10075493
742,44773388
337,268098693
471,15834694
354,110948688
409,5020636
726,14649157
330,23625734
776,21121584
397,21679928
433,9062905
471,7611585
506,12347788
597,7940999
365,19356101
561,5392952
338,9035654
529,12136488
432,6961706
461,24919494
342,36371842
508,4499830
250,8827149
553,41663431
498,14404199
779,94037093
588,12020793
347,47767323
559,8444675
544,23435958
224,7669902
340,9653110
509,11863919
596,15745992
648,14585176
503,5130696
449,12094818
415,130823348
387,25021482
418,7398050
366,59017132
438,13180563
297,14799719
282,65096154
618,9444674
309,18464133
388,21151685
401,5752952
434,11356265
424,71553204
174,106829385
710,8307068
485,7586701
365,5679854
569,167346026
402,7608628
551,16174558
419,10132372
241,4094188
368,8386493
308,169510446
285,5801225
615,9100718
319,20097351
514,10161425
362,6184932
342,34597537
760,13707970
463,14973830
463,5561559
340,7559153
453,8000395
582,30332561
749,17291276
499,16763557
437,30899411
466,156354634
371,33052707
347,12803656
715,9609880
415,11356313
604,9753023
549,9409674
704,5150411
449,4823712
372,8619335
320,35262724
478,59815846
498,12091911
716,7717929
378,18522457
487,12427775
337,5014565
393,36191578
382,13995965
323,39037968
596,5591864
270,7094595
513,60356317
499,9300088
299,8005449
477,71098415
608,12209275
633,75477996
619,14082181
418,16292188
311,33271192
539,18933742
382,8296935
250,11027883
430,22383284
476,29614425
344,9569287
452,20625227
551,9788306
472,92389324
514,6927072
455,32820819
793,11223835
367,69226201
404,11753389
406,5524095
612,5075008
492,6398136
529,9431109
888,11341533
286,66079998
713,6277452
359,8124710
455,21840487
543,4776138
467,12171188
497,19634616
404,33285523
304,10844691
378,5626827
618,63553237
441,4940448
368,14498510
616,9657752
548,50008668
370,12357276
451,156065525
576,8863726
395,7164913
275,4861528
656,4791528
549,16491695
604,11557586
479,11762731
764,39747113
718,9551690
394,12264153
402,4834372
381,9063908
307,6704869
284,35885566
495,93112298
632,57094272
411,10231297
479,26838240
360,10163670
457,7593943
656,71591435
708,17355822
499,7832755
387,54989102
325,5070581
459,68073498
330,14109198
405,8620564
295,49197628
808,526992059
320,14226834
388,7689661
577,6658901
396,23422977
580,7217457
506,5255990
